7.3649E-06	1.43289	0.00
0.000007407	1.42842	0.00
7.4496E-06	1.42382	0.00
7.4926E-06	1.41908	0.00
7.5362E-06	1.41419	0.00
7.5803E-06	1.40914	0.00
7.6249E-06	1.40393	0.00
0.00000767	1.39856	0.00
7.7156E-06	1.39301	0.00
7.7618E-06	1.38727	0.00
7.8086E-06	1.38134	0.00
7.8559E-06	1.37521	0.00
7.9038E-06	1.36886	0.00
7.9523E-06	1.36228	0.00
8.0014E-06	1.35547	0.00
8.0511E-06	1.3484	0.00
8.1014E-06	1.34107	0.00
8.1524E-06	1.33346	0.00
0.000008204	1.32555	0.00
8.2562E-06	1.31733	0.00
8.3091E-06	1.30877	0.00
8.3628E-06	1.29985	0.00
8.4171E-06	1.29056	0.00
8.4721E-06	1.28086	0.00
8.5278E-06	1.27073	0.00
8.5843E-06	1.26014	0.00
8.6415E-06	1.24905	0.00
8.6995E-06	1.23743	0.00
8.7583E-06	1.22523	0.00
8.8179E-06	1.21242	0.00
8.8783E-06	1.19894	0.00
8.9395E-06	1.18475	0.00
9.0016E-06	1.16977	0.00
9.0645E-06	1.15395	0.00
9.1284E-06	1.13722	0.00
9.1931E-06	1.1195	0.00
9.2588E-06	1.1007	0.00
9.3254E-06	1.08074	0.00
0.000009393	1.05953	0.00
9.4615E-06	1.03695	0.00
9.5311E-06	1.01291	0.00
9.6017E-06	0.9873	0.00
9.6733E-06	0.96001	0.00
9.7461E-06	0.93098	0.00
9.8199E-06	0.90015	0.00
9.8949E-06	0.86754	0.00
0.000009971	0.83328	0.00
0.000010048	0.79768	0.00
0.000010127	0.76136	0.00
0.000010207	0.72535	0.00
0.000010288	0.69116	0.00
0.00001037	0.66067	0.00
0.000010453	0.6358	0.00
0.000010538	0.61789	0.00
0.000010625	0.60742	0.00
0.000010713	0.60413	0.00
0.000010802	0.60731	0.00
0.000010893	0.61616	0.00
0.000010985	0.62993	0.00
0.000011079	0.64801	0.00
0.000011174	0.66991	0.00
0.000011272	0.69524	0.00
0.00001137	0.7237	0.00
0.000011471	0.75504	0.00
0.000011573	0.78907	0.00
0.000011678	0.8256	0.00
0.000011784	0.86446	0.00
0.000011892	0.90553	0.00
0.000012002	0.94865	0.00
0.000012114	0.99367	0.00
0.000012229	1.04045	0.00
0.000012345	1.08885	0.00
0.000012464	1.13869	0.00
0.000012585	1.18982	0.00
0.000012708	1.24208	0.00
0.000012834	1.29528	0.00
0.000012962	1.34923	0.00
